rk,name,team,era,w,l,app,gs,sv,ip,h,r,er,bb,k,k_9,hr,whip,bf,wp,hbp,season,player_type,ip_raw,bb_9,hr_9,h_9,k_bb,k_pct,bb_pct,k_minus_bb_pct,gs_pct,league_era,league_fip_component,fip_constant,fip,pitcher_role,eligible,k_bb_pct,era_score,fip_score,whip_score,command_score,workload_score,pitcher_score_0_1,reliability,pitcher_signal,pitcher_z,pitcher_scout_grade
58,M Thomas,Great Falls Voyagers,6.56,0,0,24,0,0,35.666666666666664,43,28,26,19,27,6.81,NA,1.74,NA,NA,NA,2021,pitcher,35.2,4.794392523364486,NA,10.850467289719626,1.4210526315789471,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.5074626865671642,0.5,0.5298507462686567,0.5,0.5746268656716418,0.5152985074626867,0.5431472081218275,0.008309341616789215,-0.04320325028338408,40
59,J Cunningham,Ogden Raptors,4.08,0,0,21,2,0,35.333333333333336,51,25,16,4,20,5.09,NA,1.56,NA,NA,NA,2021,pitcher,35.1,1.018867924528302,NA,12.990566037735848,5,NA,NA,NA,0.09523809523809523,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.8582089552238806,0.5,0.7014925373134329,0.5,0.5597014925373134,0.5828358208955224,0.5408163265306122,0.04479896436186417,0.846884327771707,45
59,J Waters,Idaho Falls Chukars,5.35,0,0,20,0,0,35.333333333333336,26,24,21,26,31,7.9,NA,1.47,NA,NA,NA,2021,pitcher,35.1,6.6226415094339615,NA,6.6226415094339615,1.1923076923076923,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7014925373134329,0.5,0.7835820895522388,0.5,0.5597014925373134,0.5675373134328359,0.5408163265306122,0.036525281754492864,0.6450652471788384,45
61,N Jenkins,Idaho Falls Chukars,6.49,0,0,30,0,0,34.666666666666664,42,27,25,17,27,7.01,NA,1.7,NA,NA,NA,2021,pitcher,34.2,4.413461538461538,NA,10.903846153846157,1.588235294117647,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.5149253731343284,0.5,0.582089552238806,0.5,0.5522388059701493,0.5182835820895523,0.5360824742268042,0.009801507924296066,-0.006804992510674038,40
62,D Ellis,Idaho Falls Chukars,8.47,0,0,6,6,0,34,49,36,32,13,22,5.82,NA,1.82,NA,NA,NA,2021,pitcher,34,3.4411764705882355,NA,12.970588235294118,1.6923076923076923,NA,NA,NA,1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.291044776119403,0.5,0.44029850746268656,0.5,0.5447761194029851,0.4694029850746269,0.53125,-0.016254664179104455,-0.6423904926110467,35
63,J Nunnally,Idaho Falls Chukars,5.18,0,0,28,0,0,33,32,20,19,19,43,11.73,NA,1.55,NA,NA,NA,2021,pitcher,33,5.181818181818182,NA,8.727272727272727,2.263157894736842,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7388059701492538,0.5,0.7164179104477612,0.5,0.5373134328358209,0.5630597014925374,0.5238095238095238,0.033031272210376716,0.5598362352334224,45
64,B Demco,Great Falls Voyagers,8.91,0,0,27,0,0,32.333333333333336,30,35,32,41,47,13.08,NA,2.2,NA,NA,NA,2021,pitcher,32.1,11.412371134020615,NA,8.350515463917525,1.146341463414634,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.23880597014925373,0.5,0.1865671641791045,0.5,0.5223880597014925,0.43283582089552236,0.5187165775401069,-0.0348391731183654,-1.0957204891049852,30
64,V Rodriguez,Idaho Falls Chukars,6.12,0,0,27,1,0,32.333333333333336,37,23,22,13,39,10.86,NA,1.55,NA,NA,NA,2021,pitcher,32.1,3.6185567010309274,NA,10.298969072164947,3,NA,NA,NA,0.037037037037037035,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.5447761194029851,0.5,0.7164179104477612,0.5,0.5223880597014925,0.5317164179104478,0.5187165775401069,0.016451831750339214,0.15541566592032488,40
66,W Freeman,Missoula PaddleHeads,6.03,0,0,19,1,0,31.333333333333332,40,23,21,13,19,5.46,NA,1.69,NA,NA,NA,2021,pitcher,31.1,3.7340425531914896,NA,11.48936170212766,1.4615384615384617,NA,NA,NA,0.05263157894736842,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.582089552238806,0.5,0.5970149253731343,0.5,0.5149253731343284,0.5242537313432836,0.5108695652173914,0.012390493186242694,0.05634785610948415,40
67,C Burica,Missoula PaddleHeads,9,0,0,9,5,0,31,45,32,31,6,26,7.55,NA,1.65,NA,NA,NA,2021,pitcher,31,1.7419354838709675,NA,13.064516129032258,4.333333333333333,NA,NA,NA,0.5555555555555556,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.23134328358208955,0.5,0.6417910447761194,0.5,0.5,0.4738805970149254,0.5081967213114754,-0.013273794959628072,-0.5696784593132836,35
67,C Kelly,Billings Mustangs,4.94,0,0,24,0,0,31,35,20,17,10,27,7.84,NA,1.45,NA,NA,NA,2021,pitcher,31,2.903225806451613,NA,10.161290322580646,2.7,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7611940298507462,0.5,0.7985074626865671,0.5,0.5,0.5690298507462687,0.5081967213114754,0.03508074382187424,0.6098287834084158,45
69,M Castillo,Billings Mustangs,7.92,0,0,9,6,0,30.666666666666668,40,30,27,19,29,8.51,NA,1.92,NA,NA,NA,2021,pitcher,30.2,5.576086956521739,NA,11.739130434782608,1.5263157894736843,NA,NA,NA,0.6666666666666666,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.3582089552238806,0.5,0.3582089552238806,0.5,0.4925373134328358,0.4634328358208955,0.5054945054945055,-0.01848450057405282,-0.6967826602172895,35
70,K Stone,Billings Mustangs,7.8,0,0,28,0,0,30,39,26,26,26,36,10.8,NA,2.17,NA,NA,NA,2021,pitcher,30,7.8,NA,11.7,1.3846153846153846,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.3656716417910448,0.5,0.208955223880597,0.5,0.48507462686567165,0.4485074626865672,0.5,-0.025746268656716392,-0.8739182148995637,35
71,T Johnson,Grand Junction Jackalopes,7.67,0,0,30,0,0,29.333333333333332,40,32,25,26,30,9.2,NA,2.25,NA,NA,NA,2021,pitcher,29.1,7.977272727272728,NA,12.272727272727272,1.1538461538461535,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.3880597014925373,0.5,0.1791044776119403,0.5,0.47761194029850745,0.4477611940298507,0.49438202247191015,-0.025825926547040103,-0.8758613015455001,35
72,C Eusay,Missoula PaddleHeads,9.43,0,0,11,4,0,27.666666666666668,36,30,29,18,22,7.16,NA,1.95,NA,NA,NA,2021,pitcher,27.2,5.855421686746988,NA,11.710843373493976,1.2222222222222223,NA,NA,NA,0.36363636363636365,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.208955223880597,0.5,0.3283582089552239,0.5,0.4701492537313433,0.43470149253731344,0.4797687861271676,-0.03132818566128893,-1.0100773366919393,30
73,C Clark,Grand Junction Jackalopes,3.95,0,0,24,0,0,27.333333333333332,31,16,12,8,43,14.16,NA,1.43,NA,NA,NA,2021,pitcher,27.1,2.6341463414634148,NA,10.207317073170731,5.375,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.8805970149253731,0.5,0.8283582089552238,0.5,0.4626865671641791,0.5843283582089552,0.47674418604651164,0.040203054494967035,0.7347767756886124,45
74,A Herrera,Rocky Mountain Vibes,11.47,0,0,20,1,0,26.666666666666668,43,37,34,32,24,8.1,NA,2.81,NA,NA,NA,2021,pitcher,26.2,10.8,NA,14.5125,0.75,NA,NA,NA,0.05,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.09701492537313433,0.5,0.03731343283582089,0.5,0.4552238805970149,0.38656716417910453,0.47058823529411764,-0.053380158033362574,-1.5479888085951683,30
75,J Agnew,Grand Junction Jackalopes,9.35,0,0,18,0,0,26,38,28,27,12,24,8.31,NA,1.92,NA,NA,NA,2021,pitcher,26,4.153846153846154,NA,13.153846153846152,2,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.21641791044776118,0.5,0.3582089552238806,0.5,0.44776119402985076,0.43544776119402984,0.4642857142857143,-0.02997068230277186,-0.9769638982487535,30
76,J Crump,Missoula PaddleHeads,7.01,0,0,25,0,0,25.666666666666668,28,21,20,16,24,8.42,NA,1.71,NA,NA,NA,2021,pitcher,25.2,5.6103896103896105,NA,9.818181818181818,1.5,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.44029850746268656,0.5,0.5671641791044776,0.5,0.44029850746268656,0.48880597014925375,0.4610778443113772,-0.005161319152739287,-0.37179167946273667,35
77,K McGinnis,Idaho Falls Chukars,6.75,0,0,23,0,0,25.333333333333332,14,19,19,29,42,14.92,NA,1.7,NA,NA,NA,2021,pitcher,25.1,10.302631578947368,NA,4.973684210526316,1.4482758620689655,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.47761194029850745,0.5,0.582089552238806,0.5,0.43283582089552236,0.49477611940298505,0.45783132530120485,-0.0023916561769466043,-0.30423157813269747,40
78,J Gomez,Rocky Mountain Vibes,8.14,0,0,15,0,0,24.333333333333332,37,27,22,27,26,9.62,NA,2.63,NA,NA,NA,2021,pitcher,24.1,9.986301369863014,NA,13.684931506849315,0.9629629629629628,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.3208955223880597,0.5,0.07462686567164178,0.5,0.4253731343283582,0.4194029850746269,0.44785276073619634,-0.036095595641424755,-1.126368273226423,30
79,M Townsend,Grand Junction Jackalopes,3.8,0,0,17,1,0,23.666666666666668,29,13,10,10,16,6.08,NA,1.65,NA,NA,NA,2021,pitcher,23.2,3.8028169014084505,NA,11.028169014084506,1.6,NA,NA,NA,0.058823529411764705,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.8955223880597015,0.5,0.6417910447761194,0.5,0.417910447761194,0.5611940298507463,0.4409937888198758,0.026986187077037184,0.412379101377544,45
80,A Wright,Missoula PaddleHeads,7.71,0,0,5,5,0,23.333333333333332,41,23,20,6,19,7.33,NA,2.01,NA,NA,NA,2021,pitcher,23.1,2.3142857142857145,NA,15.814285714285717,3.1666666666666665,NA,NA,NA,1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.373134328358209,0.5,0.26119402985074625,0.5,0.41044776119402987,0.4436567164179105,0.4375,-0.02465018656716416,-0.8471815983207918,35
81,C Cook,Missoula PaddleHeads,8.61,0,0,16,2,0,23,31,23,22,12,29,11.35,NA,1.87,NA,NA,NA,2021,pitcher,23,4.695652173913044,NA,12.130434782608695,2.4166666666666665,NA,NA,NA,0.125,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.26119402985074625,0.5,0.41044776119402987,0.5,0.3880597014925373,0.43843283582089554,0.4339622641509434,-0.026717825964517033,-0.8976173114093713,35
81,A Fishberg,Idaho Falls Chukars,3.52,0,0,13,0,0,23,14,10,9,13,28,10.96,NA,1.17,NA,NA,NA,2021,pitcher,23,5.086956521739131,NA,5.478260869565218,2.1538461538461537,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.917910447761194,0.5,0.9776119402985075,0.5,0.3880597014925373,0.5936567164179104,0.4339622641509434,0.04064348070965923,0.74552004660391,45
81,B Norman,Great Falls Voyagers,4.7,0,0,15,1,0,23,20,16,12,20,19,7.43,NA,1.74,NA,NA,NA,2021,pitcher,23,7.826086956521739,NA,7.826086956521739,0.95,NA,NA,NA,0.06666666666666667,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7761194029850746,0.5,0.5298507462686567,0.5,0.3880597014925373,0.5276119402985074,0.4339622641509434,0.011982540129540966,0.04639669956460533,40
84,C Estrada,Idaho Falls Chukars,10.72,0,0,18,0,0,22.666666666666668,35,30,27,12,19,7.54,NA,2.07,NA,NA,NA,2021,pitcher,22.2,4.764705882352941,NA,13.897058823529411,1.5833333333333333,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.11194029850746269,0.5,0.23134328358208955,0.5,0.3805970149253731,0.3970149253731343,0.430379746835443,-0.04432269034573966,-1.3270509399383414,30
85,C Mink,Ogden Raptors,8.46,0,0,12,4,0,22.333333333333332,30,26,21,18,22,8.87,NA,2.15,NA,NA,NA,2021,pitcher,22.1,7.253731343283582,NA,12.08955223880597,1.2222222222222223,NA,NA,NA,0.3333333333333333,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.29850746268656714,0.5,0.21641791044776118,0.5,0.373134328358209,0.4223880597014925,0.4267515923566879,-0.03312101910828027,-1.0538097367728383,30
86,A Eggleston,Great Falls Voyagers,8.59,0,0,17,0,0,22,33,24,21,9,27,11.05,NA,1.91,NA,NA,NA,2021,pitcher,22,3.6818181818181817,NA,13.5,3,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.27611940298507465,0.5,0.3880597014925373,0.5,0.3656716417910448,0.43507462686567167,0.4230769230769231,-0.027468427095292756,-0.9159266468400247,35
87,S Gustafson,Great Falls Voyagers,9.97,0,0,5,5,0,21.666666666666668,33,25,24,7,20,8.31,NA,1.85,NA,NA,NA,2021,pitcher,21.2,2.9076923076923076,NA,13.707692307692309,2.857142857142857,NA,NA,NA,1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.17164179104477612,0.5,0.43283582089552236,0.5,0.3582089552238806,0.4227611940298508,0.4193548387096774,-0.03239046701973999,-1.035989455547276,30
88,S Davis,Rocky Mountain Vibes,6.75,0,0,15,0,0,21.333333333333332,26,21,16,15,21,8.86,NA,1.92,NA,NA,NA,2021,pitcher,21.1,6.328125,NA,10.96875,1.4,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.47761194029850745,0.5,0.3582089552238806,0.5,0.34328358208955223,0.45895522388059706,0.4155844155844156,-0.01705756929637525,-0.661975673752336,35
88,A Guajardo,Rocky Mountain Vibes,7.59,0,0,10,1,0,21.333333333333332,23,22,18,14,23,9.7,NA,1.73,NA,NA,NA,2021,pitcher,21.1,5.90625,NA,9.703125,1.6428571428571428,NA,NA,NA,0.1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.40298507462686567,0.5,0.5522388059701493,0.5,0.34328358208955223,0.4671641791044776,0.4155844155844156,-0.013646055437100216,-0.5787589704798053,35
90,J Seever,Billings Mustangs,7.97,0,0,5,4,0,20.333333333333332,33,20,18,4,13,5.75,NA,1.82,NA,NA,NA,2021,pitcher,20.1,1.7704918032786887,NA,14.606557377049182,3.25,NA,NA,NA,0.8,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.35074626865671643,0.5,0.44029850746268656,0.5,0.3358208955223881,0.44701492537313436,0.40397350993377484,-0.021404566571117906,-0.7680115268253855,35
91,O Marcelino,Rocky Mountain Vibes,4.5,0,0,15,0,0,20,22,13,10,11,24,10.8,NA,1.65,NA,NA,NA,2021,pitcher,20,4.95,NA,9.9,2.1818181818181817,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.8208955223880597,0.5,0.6417910447761194,0.5,0.31343283582089554,0.5343283582089553,0.4,0.013731343283582121,0.08905507328225881,40
91,L Summers,Grand Junction Jackalopes,7.65,0,0,14,1,0,20,30,19,17,14,22,9.9,NA,2.2,NA,NA,NA,2021,pitcher,20,6.3,NA,13.5,1.5714285714285714,NA,NA,NA,0.07142857142857142,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.39552238805970147,0.5,0.1865671641791045,0.5,0.31343283582089554,0.42500000000000004,0.4,-0.029999999999999985,-0.9776790417925013,30
91,T Tomaka,Boise Hawks,4.05,0,0,13,0,0,20,23,10,9,6,30,13.5,NA,1.45,NA,NA,NA,2021,pitcher,20,2.7,NA,10.35,5,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.8656716417910447,0.5,0.7985074626865671,0.5,0.31343283582089554,0.5567164179104478,0.4,0.02268656716417912,0.3074989193726529,40
94,G Westberg,Missoula PaddleHeads,4.58,0,0,23,1,0,19.666666666666668,10,10,10,17,27,12.36,NA,1.37,NA,NA,NA,2021,pitcher,19.2,7.779661016949152,NA,4.576271186440677,1.588235294117647,NA,NA,NA,0.043478260869565216,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7985074626865671,0.5,0.8880597014925373,0.5,0.30597014925373134,0.5544776119402985,0.3959731543624161,0.021571671842131636,0.2803033935674393,40
95,S Macias,Rocky Mountain Vibes,3.26,0,0,4,4,0,19.333333333333332,22,9,7,3,8,3.72,NA,1.29,NA,NA,NA,2021,pitcher,19.1,1.396551724137931,NA,10.241379310344827,2.6666666666666665,NA,NA,NA,1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.9328358208955224,0.5,0.9253731343283582,0.5,0.29850746268656714,0.5772388059701493,0.3918918918918919,0.03026926179911257,0.49246280211518423,45
96,A Leija,Idaho Falls Chukars,10.61,0,0,18,1,0,18.666666666666668,32,22,22,11,21,10.13,NA,2.3,NA,NA,NA,2021,pitcher,18.2,5.303571428571428,NA,15.428571428571429,1.9090909090909092,NA,NA,NA,0.05555555555555555,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.13432835820895522,0.5,0.16417910447761194,0.5,0.291044776119403,0.38022388059701495,0.3835616438356164,-0.04594152525046002,-1.3665390116479368,30
97,R Mintzer,Great Falls Voyagers,15,0,0,10,3,0,18,30,31,30,14,15,7.5,NA,2.44,NA,NA,NA,2021,pitcher,18,7,NA,15,1.0714285714285714,NA,NA,NA,0.3,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.05970149253731343,0.5,0.11194029850746269,0.5,0.2835820895522388,0.36268656716417913,0.375,-0.051492537313432826,-1.5019442724094483,30
98,G Bautista,Billings Mustangs,6.11,0,0,8,0,0,17.666666666666668,27,14,12,4,16,8.15,NA,1.75,NA,NA,NA,2021,pitcher,17.2,2.037735849056604,NA,13.754716981132075,4,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.5522388059701493,0.5,0.5223880597014925,0.5,0.27611940298507465,0.4764925373134329,0.3706293706293706,-0.008712556100615785,-0.45841663352482764,35
99,F Achecar,Billings Mustangs,5.19,0,0,9,0,0,17.333333333333332,23,11,10,1,13,6.75,NA,1.38,NA,NA,NA,2021,pitcher,17.1,0.5192307692307693,NA,11.942307692307692,13,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7238805970149254,0.5,0.8656716417910447,0.5,0.26119402985074625,0.5343283582089553,0.36619718309859156,0.012570948076518844,0.060749673507165376,40
99,G Bremer,Idaho Falls Chukars,3.63,0,0,11,0,0,17.333333333333332,12,8,7,12,25,12.98,NA,1.38,NA,NA,NA,2021,pitcher,17.1,6.230769230769231,NA,6.230769230769231,2.0833333333333335,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.9104477611940298,0.5,0.8656716417910447,0.5,0.26119402985074625,0.5623134328358209,0.36619718309859156,0.0228190035736809,0.3107294269556797,40
101,J Talamante,Missoula PaddleHeads,7.71,0,0,7,3,0,16.333333333333332,23,14,14,6,9,4.96,NA,1.78,NA,NA,NA,2021,pitcher,16.1,3.306122448979592,NA,12.673469387755103,1.5,NA,NA,NA,0.42857142857142855,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.373134328358209,0.5,0.4925373134328358,0.5,0.2537313432835821,0.44328358208955226,0.3525179856115108,-0.01999355739289165,-0.7335929264787862,35
102,A Leach,Grand Junction Jackalopes,5.28,0,0,15,0,0,15.333333333333334,21,9,9,9,10,5.87,NA,1.96,NA,NA,NA,2021,pitcher,15.1,5.282608695652174,NA,12.326086956521738,1.1111111111111112,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7089552238805971,0.5,0.3208955223880597,0.5,0.2462686567164179,0.4753731343283582,0.3382352941176471,-0.00832967515364355,-0.4490770583487604,35
103,J Broughton,Ogden Raptors,12.6,0,0,8,2,0,15,24,26,21,6,12,7.2,NA,2,NA,NA,NA,2021,pitcher,15,3.6,NA,14.4,2,NA,NA,NA,0.25,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.08208955223880597,0.5,0.27611940298507465,0.5,0.23134328358208955,0.3746268656716418,0.3333333333333333,-0.041791044776119404,-1.2652967724781878,30
103,T Dixon,Ogden Raptors,7.2,0,0,6,3,0,15,16,12,12,9,18,10.8,NA,1.67,NA,NA,NA,2021,pitcher,15,5.4,NA,9.6,2,NA,NA,NA,0.5,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.4253731343283582,0.5,0.6343283582089553,0.5,0.23134328358208955,0.4619402985074627,0.3333333333333333,-0.012686567164179097,-0.5553542726844055,35
105,J Rosario,Billings Mustangs,19.47,0,0,13,3,0,14.333333333333334,16,31,31,24,10,6.28,NA,2.79,NA,NA,NA,2021,pitcher,14.1,15.069767441860463,NA,10.046511627906977,0.4166666666666667,NA,NA,NA,0.23076923076923078,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.007462686567164179,0.5,0.05223880597014925,0.5,0.22388059701492538,0.33992537313432836,0.3233082706766917,-0.051753450791156994,-1.508308707774864,30
106,T Whitty,Ogden Raptors,8.31,0,0,10,1,0,13,27,15,12,7,12,8.31,NA,2.62,NA,NA,NA,2021,pitcher,13,4.846153846153846,NA,18.692307692307693,1.7142857142857142,NA,NA,NA,0.1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.30597014925373134,0.5,0.08955223880597014,0.5,0.21641791044776118,0.3873134328358209,0.3023255813953488,-0.03406803193335646,-1.076910122264572,30
107,D Mervis,Billings Mustangs,15.32,0,0,3,3,0,12.333333333333334,22,22,21,6,14,10.22,NA,2.27,NA,NA,NA,2021,pitcher,12.1,4.378378378378378,NA,16.054054054054053,2.3333333333333335,NA,NA,NA,1,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.04477611940298507,0.5,0.17164179104477612,0.5,0.208955223880597,0.35522388059701493,0.29133858267716534,-0.04217886943236573,-1.2747569390411577,30
108,B Parr,Billings Mustangs,4.63,0,0,10,0,0,11.666666666666666,13,6,6,2,10,7.71,NA,1.29,NA,NA,NA,2021,pitcher,11.2,1.542857142857143,NA,10.028571428571428,5,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.7835820895522388,0.5,0.9253731343283582,0.5,0.19402985074626866,0.5391791044776121,0.28,0.010970149253731383,0.02170155407105404,40
108,C Stratton,Grand Junction Jackalopes,5.4,0,0,8,0,0,11.666666666666666,13,8,7,6,9,6.94,NA,1.63,NA,NA,NA,2021,pitcher,11.2,4.628571428571429,NA,10.028571428571428,1.5,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.6791044776119403,0.5,0.664179104477612,0.5,0.19402985074626866,0.4973880597014925,0.28,-7.313432835820933e-4,-0.2637317381537292,40
110,C Sepulveda,Billings Mustangs,10.32,0,0,10,0,0,11.333333333333334,14,15,13,9,14,11.12,NA,2.03,NA,NA,NA,2021,pitcher,11.1,7.147058823529411,NA,11.117647058823527,1.5555555555555556,NA,NA,NA,0,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Reliever,TRUE,NA,0.14925373134328357,0.5,0.2537313432835821,0.5,0.1865671641791045,0.37574626865671645,0.27419354838709675,-0.03406957149735194,-1.0769476766892252,30
111,R Alexiades,Ogden Raptors,10.64,0,0,4,3,0,11,22,18,13,5,18,14.73,NA,2.45,NA,NA,NA,2021,pitcher,11,4.090909090909091,NA,18,3.6,NA,NA,NA,0.75,6.796524985640436,-0.4025703618609994,7.199095347501435,NA,Starter,TRUE,NA,0.12686567164179105,0.5,0.1044776119402985,0.5,0.1791044776119403,0.35634328358208955,0.2682926829268293,-0.038542045868219875,-1.1860442795368558,30
