"player_name","team","season","gp","pa","ab","h","x2b","x3b","hr","bb","hbp","sf","k","x1b","avg","obp","slg","ops","iso","bb_rate","k_rate","hr_rate","xbh","xbh_rate","woba","lg_obp","lg_slg","ops_plus","name_key","iso_pct","hr_pct","bb_pct","k_pct","power_score","discipline_score","scout_score","power_grade","discipline_grade","scout_grade","alumni_name","organization","signed_by_mlb_org"
"N Klemp","Boise Hawks",2024,69,294,255,75,18,1,5,32,5,2,38,51,0.294117647058824,0.380952380952381,0.431372549019608,0.812324929971989,0.137254901960784,0.108843537414966,0.129251700680272,0.0170068027210884,24,0.0816326530612245,0.360465986394558,0.424262617051871,0.536937901498929,70,"nklemp",0.380507343124166,0.337783711615487,0.495327102803738,0.79305740987984,0.363417890520694,0.629305740987984,0.456478638184246,41.8050734312417,58.2356519975664,49.5071037897667,NA,NA,0
"N Klemp","Missoula PaddleHeads",2025,53,247,212,72,14,4,14,32,3,0,39,40,0.339622641509434,0.433198380566802,0.641509433962264,1.07470781452907,0.30188679245283,0.129554655870445,0.157894736842105,0.0566801619433198,32,0.129554655870445,0.459263157894737,0.430165036674817,0.545487286609522,118,"nklemp",0.914552736982643,0.885180240320427,0.674232309746328,0.639519359145527,0.902803738317757,0.658611481975968,0.817336448598131,74.1682242990654,60.0162238896776,72.8332092732235,NA,NA,0
"N Klemp","Missoula PaddleHeads",2026,90,472,406,133,28,1,26,54,4,8,50,78,0.327586206896552,0.404661016949153,0.5935960591133,0.998257076062453,0.266009852216749,0.114406779661017,0.105932203389831,0.0550847457627119,55,0.116525423728814,0.426360169491525,0.450384809487762,0.58938642643552,91,"nklemp",0.853137516688919,0.869158878504673,0.552736982643525,0.886515353805073,0.85954606141522,0.702937249666222,0.804732977303071,71.5727636849132,62.7093895761509,72.0185119259523,NA,NA,0
"N Marcelo","Boise Hawks",2023,40,109,96,28,6,0,0,12,0,0,28,22,0.291666666666667,0.37037037037037,0.354166666666667,0.724537037037037,0.0625,0.110091743119266,0.256880733944954,0,6,0.055045871559633,0.328166666666667,0.415712620826764,0.519508091651979,57,"nmarcelo",0.153538050734312,0,0.510013351134846,0.117489986648865,0.0921228304405875,0.333377837116155,0.176562082777036,25.5273698264352,40.2555262624214,31.4130985900299,NA,NA,0
"N Marcelo","Boise Hawks",2025,96,486,424,149,31,9,12,45,9,4,60,97,0.351415094339623,0.421161825726141,0.55188679245283,0.973048618178971,0.200471698113208,0.0925925925925926,0.123456790123457,0.0246913580246913,52,0.106995884773663,0.420831950207469,0.430165036674817,0.545487286609522,99,"nmarcelo",0.634178905206943,0.45260347129506,0.337783711615487,0.818424566088118,0.56154873164219,0.554072096128171,0.558931909212283,53.6929238985314,53.6645710809167,56.1297560870363,NA,NA,0
"N Marcelo","Glacier Range Riders",2022,13,26,20,6,0,0,0,4,2,0,9,6,0.3,0.461538461538462,0.3,0.761538461538461,0,0.153846153846154,0.346153846153846,0,0,0,0.366615384615385,0.403219653620203,0.505468647871367,74,"nmarcelo",0,0,0.830440587449933,0.0226969292389854,0,0.466955941255007,0.163434579439252,20,48.3715270736159,30.5645274388599,NA,NA,0
"N Martinez","Oakland Ballers",2024,88,400,325,103,20,0,21,72,3,0,90,62,0.316923076923077,0.445,0.572307692307692,1.01730769230769,0.255384615384615,0.18,0.225,0.0525,41,0.1025,0.4411075,0.424262617051871,0.536937901498929,111,"nmartinez",0.823765020026702,0.851802403204272,0.930574098798398,0.240320427236315,0.83497997329773,0.619959946595461,0.759722963951936,70.0987983978638,57.6678158588522,69.1090326547785,NA,NA,0
"N Michaels","Colorado Springs Sky Sox",2023,44,165,140,40,6,1,3,18,2,4,40,30,0.285714285714286,0.365853658536585,0.407142857142857,0.772996515679442,0.121428571428571,0.109090909090909,0.242424242424242,0.0181818181818182,10,0.0606060606060606,0.341762195121951,0.415712620826764,0.519508091651979,66,"nmichaels",0.321762349799733,0.363150867823765,0.502002670226969,0.152202937249666,0.338317757009346,0.344592790387183,0.340514018691589,40.2990654205608,40.9369296288785,42.0110683193631,NA,NA,0
"N Michaels","Ogden Raptors",2021,75,284,259,90,0,0,5,25,0,0,64,85,0.347490347490348,0.404929577464789,0.405405405405405,0.810334982870194,0.0579150579150579,0.0880281690140845,0.225352112676056,0.0176056338028169,5,0.0176056338028169,0.363503521126761,0.386737115479336,0.403905188465603,105,"nmichaels",0.141522029372497,0.344459279038718,0.297730307076101,0.237650200267023,0.222696929238985,0.270694259012016,0.239495994659546,33.3618157543391,36.4469681606165,35.4811914085677,NA,NA,0
"N Michaels","Rocky Mountain Vibes",2022,45,189,171,55,15,0,5,15,2,1,47,35,0.321637426900585,0.380952380952381,0.497076023391813,0.878028404344194,0.175438596491228,0.0793650793650794,0.248677248677249,0.0264550264550265,20,0.105820105820106,0.383301587301587,0.403219653620203,0.505468647871367,93,"nmichaels",0.522029372496662,0.485981308411215,0.225634178905207,0.137516688918558,0.507610146862483,0.185981308411215,0.395040053404539,50.456608811749,31.2999391604137,45.5356699785322,NA,NA,0
"N Pacheco","Ogden Raptors",2021,45,108,94,27,0,0,1,14,0,0,35,26,0.287234042553192,0.37962962962963,0.319148936170213,0.698778565799842,0.0319148936170213,0.12962962962963,0.324074074074074,0.00925925925925925,1,0.00925925925925925,0.322675925925926,0.386737115479336,0.403905188465603,77,"npacheco",0.0907877169559413,0.20694259012016,0.675567423230975,0.0387182910547397,0.137249666221629,0.388985313751669,0.225357142857143,28.2349799732977,43.6341512877712,34.5672459734404,NA,NA,0
"N Popa","Grand Junction Jackalopes",2022,93,433,392,159,19,5,6,23,12,5,58,129,0.405612244897959,0.449074074074074,0.525510204081633,0.974584278155707,0.119897959183673,0.0531177829099307,0.133949191685912,0.0138568129330254,30,0.069284064665127,0.425743055555556,0.403219653620203,0.505468647871367,115,"npopa",0.311081441922563,0.272363150867824,0.0841121495327103,0.770360480640854,0.295594125500668,0.392923898531375,0.329659546061415,37.7356475300401,43.8734536605151,41.3094274895628,NA,NA,0
"N Poss","Idaho Falls Chukars",2025,6,29,23,7,1,0,0,4,2,0,5,6,0.304347826086957,0.448275862068966,0.347826086956522,0.796101949025487,0.0434782608695652,0.137931034482759,0.172413793103448,0,1,0.0344827586206896,0.37251724137931,0.430165036674817,0.545487286609522,68,"nposs",0.102803738317757,0,0.7369826435247,0.543391188251001,0.0616822429906542,0.649866488651536,0.267546728971963,23.7009345794393,59.4848915027378,37.2944108223567,NA,NA,0
"N Scantlin","Grand Junction Jackalopes",2021,57,275,237,84,0,0,5,38,0,0,62,79,0.354430379746835,0.443636363636364,0.417721518987342,0.861357882623705,0.0632911392405063,0.138181818181818,0.225454545454545,0.0181818181818182,5,0.0181818181818182,0.388643636363636,0.386737115479336,0.403905188465603,118,"nscantlin",0.154873164218959,0.363150867823765,0.738317757009346,0.23497997329773,0.238184245660881,0.511815754339119,0.333955273698264,34.2910547396529,51.0971405394443,41.5871063788472,NA,NA,0
"N Scantlin","Grand Junction Jackalopes",2022,26,131,113,40,7,1,0,15,3,0,17,32,0.353982300884956,0.442748091603053,0.433628318584071,0.876376410187124,0.0796460176991151,0.114503816793893,0.129770992366412,0,8,0.0610687022900763,0.392709923664122,0.403219653620203,0.505468647871367,96,"nscantlin",0.190921228304406,0,0.555407209612817,0.790387182910547,0.114552736982644,0.661148197596796,0.305861148197597,26.8731642189586,60.1703508416143,39.7710821277927,NA,NA,0
"N Ultsch","Boise Hawks",2024,90,414,361,126,21,7,10,36,11,6,66,88,0.349030470914127,0.417874396135266,0.529085872576177,0.946960268711443,0.18005540166205,0.0869565217391304,0.159420289855072,0.0241545893719807,38,0.0917874396135266,0.410480676328502,0.424262617051871,0.536937901498929,97,"nultsch",0.544726301735648,0.443257676902537,0.281708945260347,0.628838451268358,0.504138851802403,0.437917222963952,0.480961281708945,50.2483311081442,46.6071790711823,51.0896792776465,NA,NA,0
"N Ultsch","Ogden Raptors",2023,89,388,343,128,27,5,7,35,8,2,67,89,0.373177842565598,0.440721649484536,0.542274052478134,0.98299570196267,0.169096209912536,0.0902061855670103,0.172680412371134,0.0180412371134021,39,0.100515463917526,0.427994845360825,0.415712620826764,0.519508091651979,110,"nultsch",0.5086782376502,0.360480640854473,0.313751668891856,0.539385847797063,0.449399198931909,0.415287049399199,0.437459946595461,46.9639519359146,45.2322044210099,48.277722040627,NA,NA,0
"N Vargas","Missoula PaddleHeads",2026,30,123,91,39,6,1,3,18,9,5,15,29,0.428571428571429,0.536585365853659,0.615384615384615,1.15196998123827,0.186813186813187,0.146341463414634,0.121951219512195,0.024390243902439,10,0.0813008130081301,0.489552845528455,0.450384809487762,0.58938642643552,124,"nvargas",0.570093457943925,0.447263017356475,0.795727636849132,0.827770360480641,0.520961281708945,0.810146862483311,0.622176234979973,51.2576769025367,69.2232812816873,60.217914279858,NA,NA,0
"O Johnson","Modesto Roadsters",2026,82,385,336,131,17,4,22,41,6,2,52,88,0.389880952380952,0.462337662337662,0.660714285714286,1.12305194805195,0.270833333333333,0.106493506493506,0.135064935064935,0.0571428571428571,43,0.111688311688312,0.480672727272727,0.450384809487762,0.58938642643552,115,"ojohnson",0.861148197596796,0.886515353805073,0.48064085447263,0.76502002670227,0.871295060080107,0.608611481975968,0.779355807743658,72.2777036048064,56.9783005475563,70.3781136390606,NA,NA,0
"O Sanchez","Billings Mustangs",2023,8,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0.888,0.415712620826764,0.519508091651979,333,"osanchez",0,0,0,1,0,0.45,0.1575,20,47.3413100790915,30.1809120036247,NA,NA,0
"O Serratos Jr.","Great Falls Voyagers",2024,59,243,209,68,11,4,4,20,7,5,53,49,0.325358851674641,0.394190871369295,0.473684210526316,0.86787508189561,0.148325358851675,0.0823045267489712,0.218106995884774,0.0164609053497942,19,0.0781893004115226,0.378485477178423,0.424262617051871,0.536937901498929,81,"o.",0.425901201602136,0.324432576769025,0.240320427236315,0.280373831775701,0.385313751668892,0.258344459279039,0.340874499332443,43.1188251001335,35.6966132630298,42.034370044338,NA,NA,0
"O Taylor","Ogden Raptors",2021,65,217,182,54,0,0,4,35,0,0,58,50,0.296703296703297,0.410138248847926,0.362637362637363,0.772775611485289,0.0659340659340659,0.161290322580645,0.267281105990783,0.0184331797235023,4,0.0184331797235023,0.354626728110599,0.386737115479336,0.403905188465603,96,"otaylor",0.16154873164219,0.369826435246996,0.871829105473965,0.0867823765020027,0.244859813084112,0.518558077436582,0.340654205607477,34.6915887850467,51.5067937538025,42.0201301012978,NA,NA,0
"P Adams","Ogden Raptors",2022,84,393,316,103,9,2,5,62,3,4,68,87,0.325949367088608,0.436363636363636,0.414556962025316,0.850920598388953,0.0886075949367088,0.157760814249364,0.173027989821883,0.0127226463104326,16,0.0407124681933842,0.3828,0.403219653620203,0.505468647871367,90,"padams",0.204272363150868,0.256341789052069,0.84913217623498,0.534045393858478,0.225100133511348,0.707343124165554,0.39388518024032,33.5060080106809,62.9770837558305,45.4610181559274,NA,NA,0
"P Chung","Missoula PaddleHeads",2022,33,105,95,37,5,3,2,6,1,3,5,27,0.389473684210526,0.419047619047619,0.568421052631579,0.987468671679198,0.178947368421053,0.0571428571428571,0.0476190476190476,0.019047619047619,10,0.0952380952380952,0.421361904761905,0.403219653620203,0.505468647871367,116,"pchung",0.53671562082777,0.377837116154873,0.100133511348465,0.977303070761015,0.473164218958611,0.494859813084112,0.480757676902537,48.3898531375167,50.0669235449199,51.07651811817,NA,NA,0
"P Chung","Missoula PaddleHeads",2023,79,353,316,110,17,2,6,22,9,6,32,85,0.348101265822785,0.39943342776204,0.471518987341772,0.870952415103812,0.123417721518987,0.0623229461756374,0.0906515580736544,0.0169971671388102,25,0.0708215297450425,0.381311614730878,0.415712620826764,0.519508091651979,87,"pchung",0.32977303070761,0.336448598130841,0.124165554072096,0.93324432576769,0.332443257676903,0.488251001335113,0.386975967957276,39.9465954606141,49.6653822754005,45.0144017605748,NA,NA,0
"P Chung","Missoula PaddleHeads",2024,87,434,358,134,32,5,11,62,10,2,46,86,0.374301675977654,0.476851851851852,0.583798882681564,1.06065073453342,0.209497206703911,0.142857142857143,0.105990783410138,0.0253456221198157,48,0.110599078341014,0.458868055555556,0.424262617051871,0.536937901498929,121,"pchung",0.663551401869159,0.472630173564753,0.773030707610147,0.885180240320427,0.587182910547396,0.823497997329773,0.669893190921228,55.2309746328438,70.0344757655648,63.3023722450565,NA,NA,0
"P Coddou","Yuba-Sutter Freebirds",2025,64,306,242,77,7,1,6,59,2,3,67,63,0.318181818181818,0.450980392156863,0.429752066115702,0.880732458272565,0.111570247933884,0.19281045751634,0.218954248366013,0.0196078431372549,14,0.0457516339869281,0.396133986928105,0.430165036674817,0.545487286609522,84,"pcoddou",0.276368491321762,0.389853137516689,0.958611481975968,0.276368491321762,0.321762349799733,0.651602136181575,0.437206275033378,39.305740987984,59.5903467856419,48.2613245304594,NA,NA,0
"P Depasquale","Boise Hawks",2026,32,152,129,40,7,0,0,9,7,3,28,33,0.310077519379845,0.378378378378378,0.364341085271318,0.742719463649696,0.0542635658914728,0.0592105263157895,0.184210526315789,0,7,0.0460526315789474,0.334222972972973,0.450384809487762,0.58938642643552,46,"pdepasquale",0.128170894526035,0,0.109479305740988,0.461949265687583,0.0769025367156208,0.268090787716956,0.143818424566088,24.6141522029372,36.2887852362604,29.2965252381415,NA,NA,0
"P Harden","Oakland Ballers",2024,82,365,310,99,10,4,4,47,2,3,80,81,0.319354838709677,0.408839779005525,0.416129032258065,0.824968811263589,0.0967741935483871,0.128767123287671,0.219178082191781,0.010958904109589,18,0.0493150684931507,0.368453038674033,0.424262617051871,0.536937901498929,74,"pharden",0.232309746328438,0.230974632843792,0.666221628838451,0.27369826435247,0.231775700934579,0.48958611481976,0.322009345794392,33.9065420560748,49.7465017237883,40.8149131039839,NA,NA,0
"P Howard","Ogden Raptors",2024,95,426,389,140,25,3,4,22,10,4,60,108,0.359897172236504,0.404705882352941,0.470437017994859,0.8751429003478,0.110539845758355,0.0516431924882629,0.140845070422535,0.00938967136150234,32,0.0751173708920188,0.384308235294118,0.424262617051871,0.536937901498929,83,"phoward",0.272363150867824,0.210947930574099,0.0814419225634179,0.735647530040053,0.247797062750334,0.375834445927904,0.292610146862483,34.86782376502,42.8351247211519,38.9145279782517,NA,NA,0
"P Lester","Idaho Falls Chukars",2026,58,283,238,93,21,0,23,37,3,3,48,49,0.390756302521008,0.473309608540925,0.76890756302521,1.24221717156614,0.378151260504202,0.130742049469965,0.169611307420495,0.0812720848056537,44,0.15547703180212,0.520362989323843,0.450384809487762,0.58938642643552,136,"plester",0.978638184245661,0.97196261682243,0.688918558077437,0.560747663551402,0.975967957276368,0.631241655540721,0.855313751668892,78.5580774365821,58.3532751977287,75.2880891506737,NA,NA,0
"P Mills","Billings Mustangs",2024,46,217,167,51,12,2,12,45,2,3,49,25,0.305389221556886,0.451612903225806,0.616766467065868,1.06837937029167,0.311377245508982,0.207373271889401,0.225806451612903,0.0552995391705069,26,0.119815668202765,0.453410138248848,0.424262617051871,0.536937901498929,121,"pmills",0.926568758344459,0.870493991989319,0.97196261682243,0.233644859813084,0.904138851802403,0.639719626168224,0.811592122830441,74.2483311081442,58.8683836949909,72.4618919706139,NA,NA,0
"P Mills","Billings Mustangs",2025,76,331,279,88,16,1,9,40,8,4,64,62,0.315412186379928,0.410876132930514,0.476702508960573,0.887578641891087,0.161290322580645,0.120845921450151,0.193353474320242,0.027190332326284,26,0.0785498489425982,0.390613293051359,0.430165036674817,0.545487286609522,83,"pmills",0.48064085447263,0.496662216288385,0.606141522029373,0.419225634178905,0.487049399198932,0.522029372496662,0.499292389853138,49.2229639519359,51.7177043196106,52.2746151439637,NA,NA,0
"P Myro IV","Boise Hawks",2025,84,402,325,112,23,5,2,51,17,8,75,82,0.344615384615385,0.448877805486284,0.464615384615385,0.913493190101669,0.12,0.126865671641791,0.186567164179104,0.00497512437810945,30,0.0746268656716418,0.403478802992519,0.430165036674817,0.545487286609522,90,"pmyro",0.31241655540721,0.164218958611482,0.648865153538051,0.45260347129506,0.253137516688919,0.560547396528705,0.360730974632844,35.1882510013351,54.0580004055972,43.3179067283731,NA,NA,0
"P Parks","Ogden Raptors",2021,76,348,294,98,0,0,12,54,0,0,78,86,0.333333333333333,0.436781609195402,0.45578231292517,0.892563922120572,0.122448979591837,0.155172413793103,0.224137931034483,0.0344827586206896,12,0.0344827586206896,0.398965517241379,0.386737115479336,0.403905188465603,126,"pparks",0.325767690253672,0.61415220293725,0.839786381842457,0.242990654205608,0.441121495327103,0.571228304405875,0.486658878504673,46.4672897196262,54.7069559926993,51.4579759862779,NA,NA,0
"P Robertson","Colorado Springs Sky Sox",2023,92,408,320,106,21,8,11,70,11,4,70,66,0.33125,0.461728395061728,0.55,1.01172839506173,0.21875,0.17156862745098,0.17156862745098,0.0269607843137255,40,0.0980392156862745,0.438469135802469,0.415712620826764,0.519508091651979,117,"probertson",0.710280373831776,0.492656875834446,0.91588785046729,0.548731642189586,0.623230974632844,0.750667556742323,0.667833778371161,57.3938584779706,65.609409856013,63.1692503533016,NA,NA,0
"P Shelton","Grand Junction Jackalopes",2025,57,158,138,43,8,0,2,14,4,0,21,33,0.311594202898551,0.391025641025641,0.41304347826087,0.804069119286511,0.101449275362319,0.0886075949367089,0.132911392405063,0.0126582278481013,10,0.0632911392405063,0.360397435897436,0.430165036674817,0.545487286609522,67,"pshelton",0.249666221628838,0.255006675567423,0.304405874499332,0.777036048064085,0.251802403204272,0.517089452603471,0.344652870493992,35.1081441922563,51.4175623605759,42.2786066431492,NA,NA,0
"Q Alexander","Great Falls Voyagers",2021,56,239,217,62,0,0,0,22,0,0,49,62,0.285714285714286,0.351464435146443,0.285714285714286,0.637178720860729,0,0.0920502092050209,0.205020920502092,0,0,0,0.293874476987448,0.386737115479336,0.403905188465603,62,"qalexander",0,0,0.331108144192256,0.353805073431242,0,0.3413217623498,0.11946261682243,20,40.7381869803285,27.7221485053454,NA,NA,0
"Q Jones","Great Falls Voyagers",2021,25,21,20,3,0,0,0,1,0,0,7,3,0.15,0.19047619047619,0.15,0.34047619047619,0,0.0476190476190476,0.333333333333333,0,0,0,0.159714285714286,0.386737115479336,0.403905188465603,-14,"qjones",0,0,0.0680907877169559,0.0333778371161548,0,0.0524699599465954,0.0183644859813084,20,23.1879943216386,21.1870934334444,NA,NA,0
"Q Jones","Great Falls Voyagers",2022,20,2,2,1,0,0,0,0,0,0,1,1,0.5,0.5,0.5,1,0,0,0.5,0,0,0,0.444,0.403219653620203,0.505468647871367,123,"qjones",0,0,0,0.00801068090787715,0,0.00360480640854472,0.00126168224299065,20,20.2190225106469,20.0815560374122,NA,NA,0
"Q Landis","Colorado Springs Sky Sox",2025,75,323,255,85,13,2,8,54,11,3,34,62,0.333333333333333,0.464396284829721,0.494117647058823,0.958513931888545,0.16078431372549,0.1671826625387,0.105263157894737,0.0247678018575851,23,0.0712074303405573,0.423594427244582,0.430165036674817,0.545487286609522,99,"qlandis",0.477970627503338,0.457943925233645,0.901201602136182,0.889185580774366,0.469959946595461,0.895794392523365,0.619002002670227,48.1975967957276,74.4270938957615,60.0127296460511,NA,NA,0
"R Alexiades","Ogden Raptors",2021,51,112,99,32,0,0,2,13,0,0,24,30,0.323232323232323,0.401785714285714,0.383838383838384,0.785624098124098,0.0606060606060606,0.116071428571429,0.214285714285714,0.0178571428571428,2,0.0178571428571428,0.355464285714286,0.386737115479336,0.403905188465603,99,"ralexiades",0.146862483311081,0.351134846461949,0.568758344459279,0.304405874499332,0.228571428571429,0.449799732977303,0.306001335113485,33.7142857142857,47.3291421618333,39.7801439097274,NA,NA,0
"R Alexiades","Ogden Raptors",2022,91,422,352,116,23,6,14,62,1,6,83,73,0.329545454545455,0.425178147268409,0.548295454545455,0.973473601813863,0.21875,0.146919431279621,0.196682464454976,0.033175355450237,43,0.101895734597156,0.419641330166271,0.403219653620203,0.505468647871367,114,"ralexiades",0.710280373831776,0.594125500667557,0.799732977303071,0.405874499332443,0.663818424566088,0.622496662216288,0.649355807743658,59.8291054739653,57.8219428107889,61.9748211916243,NA,NA,0
"R Alexiades","Ogden Raptors",2023,94,443,365,119,31,4,29,73,0,5,81,55,0.326027397260274,0.433408577878104,0.671232876712329,1.10464145459043,0.345205479452055,0.164785553047404,0.182844243792325,0.0654627539503386,64,0.144469525959368,0.465020316027088,0.415712620826764,0.519508091651979,133,"ralexiades",0.958611481975968,0.93324432576769,0.886515353805073,0.472630173564753,0.948464619492657,0.700267022696929,0.861595460614152,76.9078771695594,62.5471506793754,75.6941432840329,NA,NA,0
"R Cash","Glacier Range Riders",2022,90,386,331,108,11,2,3,47,0,6,41,92,0.326283987915408,0.403645833333333,0.398791540785498,0.802437374118832,0.0725075528700906,0.121761658031088,0.106217616580311,0.0077720207253886,16,0.0414507772020725,0.358442708333333,0.403219653620203,0.505468647871367,79,"rcash",0.169559412550067,0.192256341789052,0.620827770360481,0.882510013351135,0.178638184245661,0.738584779706275,0.374619492656876,30.7182910547397,64.8752788481038,44.2156704100456,NA,NA,0
"R Cash","Missoula PaddleHeads",2023,69,298,264,78,8,4,3,26,3,3,32,63,0.295454545454545,0.361486486486487,0.390151515151515,0.751638001638002,0.0946969696969697,0.087248322147651,0.10738255033557,0.0100671140939597,15,0.0503355704697986,0.334408783783784,0.415712620826764,0.519508091651979,62,"rcash",0.224299065420561,0.222963951935915,0.289719626168224,0.87716955941255,0.223765020026702,0.554072096128171,0.339372496662216,33.4259012016021,53.6645710809167,41.9372795236092,NA,NA,0
"R Gil","Boise Hawks",2022,84,373,331,97,22,2,17,33,3,6,89,56,0.293051359516616,0.35656836461126,0.525679758308157,0.882248122919417,0.232628398791541,0.0884718498659517,0.238605898123324,0.0455764075067024,41,0.109919571045576,0.37955764075067,0.403219653620203,0.505468647871367,92,"rgil",0.759679572763685,0.775700934579439,0.303070761014686,0.168224299065421,0.766088117489987,0.242389853137517,0.582793724966622,65.9652870493992,34.7272358547962,57.6722008263482,NA,NA,0
"R Gil","Ogden Raptors",2024,67,253,215,65,15,0,18,27,8,3,83,32,0.302325581395349,0.395256916996047,0.623255813953488,1.01851273094954,0.32093023255814,0.106719367588933,0.328063241106719,0.0711462450592885,33,0.130434782608696,0.433616600790514,0.424262617051871,0.536937901498929,109,"rgil",0.935914552736983,0.951935914552737,0.483311081441923,0.034712950600801,0.942323097463284,0.281441922563418,0.711014686248331,76.5393858477971,37.0999797201379,65.960494945899,NA,NA,0
"R Gonzalez","Idaho Falls Chukars",2024,31,151,132,61,11,1,2,13,1,5,11,47,0.462121212121212,0.496688741721854,0.606060606060606,1.10274934778246,0.143939393939394,0.0860927152317881,0.0728476821192053,0.0132450331125828,14,0.0927152317880795,0.471701986754967,0.424262617051871,0.536937901498929,130,"rgonzalez",0.405874499332443,0.265687583444593,0.276368491321762,0.959946595460614,0.349799732977303,0.583978638184246,0.431762349799733,40.9879839786382,55.4816467248023,47.9094253319956,NA,NA,0
"R Grabosch","Boise Hawks",2025,14,56,51,16,4,0,2,3,1,1,12,10,0.313725490196078,0.357142857142857,0.509803921568627,0.866946778711485,0.196078431372549,0.0535714285714286,0.214285714285714,0.0357142857142857,6,0.107142857142857,0.37425,0.430165036674817,0.545487286609522,76,"rgrabosch",0.615487316421896,0.635514018691589,0.0854472630173565,0.304405874499332,0.623497997329773,0.183978638184246,0.469666221628838,57.4098798397864,31.1782599878321,50.3595585617658,NA,NA,0
"R Holgate","Great Falls Voyagers",2024,19,85,72,23,2,0,4,11,2,0,21,17,0.319444444444444,0.423529411764706,0.513888888888889,0.937418300653595,0.194444444444444,0.129411764705882,0.247058823529412,0.0470588235294118,6,0.0705882352941176,0.412658823529412,0.424262617051871,0.536937901498929,96,"rholgate",0.611481975967957,0.795727636849132,0.672897196261682,0.142857142857143,0.685180240320427,0.43437917222964,0.597399866488652,61.1108144192256,46.3922125329548,58.6163522012579,NA,NA,0
"R Jepson","Great Falls Voyagers",2021,73,287,254,84,0,0,4,33,0,0,50,80,0.330708661417323,0.407665505226481,0.377952755905512,0.785618261131993,0.0472440944881889,0.114982578397213,0.174216027874564,0.0139372822299651,4,0.0139372822299651,0.356146341463415,0.386737115479336,0.403905188465603,99,"rjepson",0.114819759679573,0.275033377837116,0.559412550066756,0.524699599465955,0.17890520694259,0.543791722296395,0.306615487316422,30.7343124165554,53.039951328331,39.8198431448698,NA,NA,0
"R Jepson","Great Falls Voyagers",2022,66,309,243,99,17,4,12,61,2,3,32,66,0.407407407407407,0.524271844660194,0.65843621399177,1.18270805865196,0.251028806584362,0.197411003236246,0.103559870550162,0.0388349514563107,33,0.106796116504854,0.502993527508091,0.403219653620203,0.505468647871367,160,"rjepson",0.818424566088118,0.683578104138852,0.963951935914553,0.893190921228304,0.764485981308411,0.932109479305741,0.823154205607477,65.8691588785047,76.6335428919083,73.2092732235132,NA,NA,0
"R Jepson","Great Falls Voyagers",2023,82,385,321,120,24,5,1,54,5,5,27,90,0.373831775700935,0.464935064935065,0.489096573208723,0.954031638143788,0.115264797507788,0.14025974025974,0.0701298701298701,0.00259740259740259,30,0.0779220779220779,0.419415584415584,0.415712620826764,0.519508091651979,106,"rjepson",0.295060080106809,0.149532710280374,0.7543391188251,0.962616822429907,0.236849132176235,0.848064085447263,0.450774365821095,34.2109479305741,71.5270736158994,49.1383755677099,NA,NA,0
"R Lee","Idaho Falls Chukars",2026,25,105,83,27,2,0,9,17,5,0,24,16,0.325301204819277,0.466666666666667,0.674698795180723,1.14136546184739,0.349397590361446,0.161904761904762,0.228571428571429,0.0857142857142857,11,0.104761904761905,0.485704761904762,0.450384809487762,0.58938642643552,118,"rlee",0.962616822429907,0.978638184245661,0.874499332443258,0.220293724966622,0.969025367156208,0.580106809078772,0.832903871829106,78.1415220293725,55.2464003244778,73.8394985813996,NA,NA,0
"R Major","Great Falls Voyagers",2024,92,383,340,113,21,9,7,33,4,5,62,76,0.332352941176471,0.392670157068063,0.508823529411765,0.901493686479828,0.176470588235294,0.0861618798955614,0.161879895561358,0.0182767624020888,37,0.0966057441253264,0.390282722513089,0.424262617051871,0.536937901498929,87,"rmajor",0.527369826435247,0.36849132176235,0.277703604806409,0.60347129506008,0.463818424566088,0.424299065420561,0.449986648865154,47.8291054739653,45.7797606976273,49.0874569835054,NA,NA,0
"R Martinez","Grand Junction Jackalopes",2021,45,168,142,43,0,0,6,26,0,0,27,37,0.302816901408451,0.410714285714286,0.429577464788732,0.840291750503018,0.126760563380282,0.154761904761905,0.160714285714286,0.0357142857142857,6,0.0357142857142857,0.377392857142857,0.386737115479336,0.403905188465603,113,"rmartinez",0.344459279038718,0.635514018691589,0.837116154873164,0.622162883845127,0.460881174899866,0.740387182910548,0.558708277703605,47.652870493992,64.9847901034273,56.1153003872833,NA,NA,0
"R McCarthy","Glacier Range Riders",2024,29,144,125,50,8,2,8,16,2,1,24,32,0.4,0.472222222222222,0.688,1.16022222222222,0.288,0.111111111111111,0.166666666666667,0.0555555555555556,18,0.125,0.493805555555556,0.424262617051871,0.536937901498929,139,"rmccarthy",0.88785046728972,0.871829105473965,0.51935914552737,0.584779706275033,0.881441922563418,0.548798397863818,0.765016688918558,72.8865153538051,53.344149259785,69.4512228011694,"Ryan McCarthy","Chicago White Sox",1
"R McCarthy","Great Falls Voyagers",2023,22,103,86,32,7,2,6,15,1,1,19,17,0.372093023255814,0.466019417475728,0.709302325581395,1.17532174305712,0.337209302325581,0.145631067961165,0.184466019417476,0.058252427184466,15,0.145631067961165,0.494203883495146,0.415712620826764,0.519508091651979,149,"rmccarthy",0.953271028037383,0.894526034712951,0.79305740987984,0.459279038718291,0.92977303070761,0.642857142857143,0.829352469959947,75.7863818424566,59.0590143987021,73.6099334390541,"Ryan McCarthy","Chicago White Sox",1
